-4.695959281265582597e+00,-4.484351462095532703e+00,1.367755839275719247e-03
-4.683387437457785296e+00,-4.537608452558311356e+00,1.280772105471157316e-03
-4.901514113022859220e+00,-4.559373969321589115e+00,1.154338713649597729e-03
-4.849370380411943238e+00,-4.489599503334633646e+00,1.022810310135189747e-03
-4.967959584662904327e+00,-4.762542999379691722e+00,9.323295050056463204e-04
-4.845700233446770255e+00,-4.873874695080852248e+00,8.541016021896556849e-04
-5.054984786010344955e+00,-4.906223933373754953e+00,6.256174587320756245e-04
-4.901563908383974599e+00,-4.829893128708299344e+00,5.981643403283448115e-04
-4.889334380166229899e+00,-4.836067313622875119e+00,5.986565317140730893e-04
-5.104335940753398582e+00,-5.012252035631650671e+00,3.680996882682464194e-04
-4.850047078506468878e+00,-4.957974444157383864e+00,3.106056670937640566e-04
-4.949177141048964224e+00,-4.938356363754718537e+00,2.470283830457287557e-04
-4.987915156579759035e+00,-4.879973527634297703e+00,1.412638383998892060e-04
-5.062324085371846749e+00,-4.984093424351422996e+00,8.555647442908054706e-06
-4.850886394913692001e+00,-5.027166198847919709e+00,-8.793944305475960056e-05
-5.001664719316614161e+00,-4.961572417400739177e+00,-1.672393190341822807e-04
-4.782340056687553798e+00,-4.873084600080296092e+00,-2.797399027811298946e-04
-4.766680326263950107e+00,-4.947075136965850106e+00,-4.334045326403710178e-04
-4.844251591288447401e+00,-4.763397696748139509e+00,-4.338014101107059636e-04
-4.724658377265583020e+00,-4.707570423973646889e+00,-6.197997436111239364e-04
-4.672874902480291581e+00,-4.656025218379867603e+00,-7.124654319255898207e-04
-4.592914203976667054e+00,-4.924669705099834260e+00,-8.742836942216188892e-04
-4.476794149927943778e+00,-4.656535289006498601e+00,-9.255532506323920850e-04
-4.373169115444847321e+00,-4.720498988159762987e+00,-9.862094957122436497e-04
-4.171642987447902406e+00,-4.485609568849667994e+00,-1.048393360299017295e-03
-4.161398503728240605e+00,-4.563322846200383864e+00,-1.229009146907911274e-03
-4.125088258047398426e+00,-4.463398321348081232e+00,-1.287038911254747989e-03
-3.783376900957015732e+00,-4.230850325189146943e+00,-1.325288740521346703e-03
-3.838331056482453096e+00,-3.966426962108278165e+00,-1.500172503416260638e-03
-3.751571494259279493e+00,-3.977655689057055799e+00,-1.586557150016127066e-03
-3.561390629274549635e+00,-3.911342776521010478e+00,-1.617619781801199561e-03
-3.437514939573029338e+00,-3.829619508924363203e+00,-1.751833965965967320e-03
-3.333359746156121073e+00,-3.756468583731805921e+00,-1.899737238217546684e-03
-3.165389680674988160e+00,-3.520344662362331345e+00,-1.893524385821257917e-03
-3.053199502954162980e+00,-3.549409594766729903e+00,-1.922959309260126749e-03
-2.831441411386011797e+00,-3.278729161322616381e+00,-1.977046936060804921e-03
-2.599423488193053799e+00,-3.129349633401159458e+00,-2.130365478684051982e-03
-2.645009257580498208e+00,-3.091666840598090271e+00,-2.102128016374830728e-03
-2.431409555988604865e+00,-2.868338069776098731e+00,-2.274437722707330859e-03
-2.302250857133032458e+00,-2.681441587607894306e+00,-2.359084389747897591e-03
-2.097190831152231372e+00,-2.578064360022938484e+00,-2.297644791247428851e-03
-1.934779428904325638e+00,-2.413871971327478771e+00,-2.369950156857646671e-03
-1.979692743001980393e+00,-2.027877828959133044e+00,-2.434524202219169337e-03
-1.505199361395927582e+00,-2.124154731692430076e+00,-2.441246683080240589e-03
-1.510849534980476250e+00,-1.936081678672139761e+00,-2.608105219081798161e-03
-1.085887640936304521e+00,-1.864423236430475583e+00,-2.702761227176526861e-03
-8.828000124238494228e-01,-1.616578657291201759e+00,-2.729093041507742266e-03
-8.560973683575513471e-01,-1.371432603509953330e+00,-2.725399191209432713e-03
-7.580521452537163363e-01,-1.293234972940354499e+00,-2.784930942869193009e-03
-3.334147472297753212e-01,-1.004952862971201899e+00,-2.772819048642883276e-03
-2.904664344592962077e-01,-9.784683902178783477e-01,-2.760698464556556216e-03
-8.336446980675898955e-03,-7.273885792979988274e-01,-2.778431168449291885e-03
1.796399522055091014e-01,-3.569032033486735367e-01,-2.779683607397878762e-03
4.099982727605937516e-01,-2.592867405525014490e-01,-2.805090425651028847e-03
6.677673699299742083e-01,-1.363280911350084335e-01,-2.788442953956052090e-03
7.054209513896791961e-01,8.049708661001109267e-02,-2.849186268875462773e-03
8.908096280534638645e-01,3.480148847336582696e-01,-2.768934662347401557e-03
1.181162804866197957e+00,5.087629938650237715e-01,-2.742897203527592132e-03
1.186134709428698475e+00,6.213370634369663748e-01,-2.683957068748466825e-03
1.512791566230428097e+00,7.457600419311328777e-01,-2.800563574698046801e-03
1.817818019617017500e+00,1.088354791224599882e+00,-2.770797290406375353e-03
1.785982243171396977e+00,1.272806725098489133e+00,-2.790384978627557817e-03
1.874082472209942285e+00,1.403414248328886504e+00,-2.655420001776761380e-03
2.053689189060718068e+00,1.543429044911068582e+00,-2.704973968238299706e-03
2.396672472349278049e+00,1.901468521349060747e+00,-2.664802083681224246e-03
2.555245074523463611e+00,1.928685525431113934e+00,-2.555603955673506084e-03
2.575556736533963331e+00,1.999475005102171243e+00,-2.510801893190955664e-03
2.649281568588532920e+00,2.398660642311357005e+00,-2.526406885107394633e-03
2.939830521266232122e+00,2.427964213758891265e+00,-2.356260028494653897e-03
3.123031485667273621e+00,2.649604262998958681e+00,-2.365416640321815929e-03
3.127229771458869489e+00,2.670305029410269260e+00,-2.308267419843538972e-03
3.292975367926079588e+00,2.873696787765121829e+00,-2.357251953871611783e-03
3.364492341872415526e+00,3.085433495150295524e+00,-2.250867155601464151e-03
3.665289966416440226e+00,3.180852279327766041e+00,-2.160720465736746133e-03
3.839301697492130128e+00,3.245847503414802659e+00,-2.144427699965106241e-03
3.869361182006668454e+00,3.596619977418434200e+00,-2.094320450163223313e-03
4.154546813341376321e+00,3.715059660901697036e+00,-1.968794754236066237e-03
4.253766015472326245e+00,3.689439187133101594e+00,-1.839563951994959432e-03
4.340254626035148888e+00,3.863083205893573790e+00,-1.792433877387438921e-03
4.338180762078948760e+00,3.715762318226591976e+00,-1.807919055048792193e-03
4.534125631412157631e+00,4.046620243845518772e+00,-1.662447619543791976e-03
4.617695653533216316e+00,4.246580334798379930e+00,-1.577008365092442141e-03
4.535890262949732410e+00,4.226392777137621515e+00,-1.424126044447609823e-03
4.732675481353359359e+00,4.264768604840668331e+00,-1.294184051264666430e-03
4.762602927455747981e+00,4.408691929369476625e+00,-1.283864405855258050e-03
4.628361512676304912e+00,4.635765574269806955e+00,-1.172116500740794272e-03
4.699780240529709552e+00,4.787995745390363211e+00,-1.053025008248811107e-03
4.904695243473011779e+00,4.618933976550787079e+00,-9.662021873841184112e-04
4.839620894543713803e+00,4.700620175263972023e+00,-8.645614771044757372e-04
4.822953493661191970e+00,4.705409860752615359e+00,-8.819093255046966040e-04
4.889594793944753270e+00,4.919679017876117832e+00,-6.571794833853818836e-04
